created_at,id,text,screen_name,rt,fav
Mon May 09 16:46:07 +0000 2016,729714076562034688,Don't want to lose 25% of your #retirement savings? How to avoid leakages for your #401k: https://t.co/36cy4KZkdt https://t.co/NXQs01pVae,PersonalCapital,1,4
Fri May 06 16:02:36 +0000 2016,728615960312094720,Want your #DreamHouse in #retirement? Why you might think of buying small via @MorganmQuinn: https://t.co/oBAXRemBp9 https://t.co/kCU5j34uSR,PersonalCapital,0,1
Thu May 05 20:46:08 +0000 2016,728324925824458752,Personal Capital named among @DealsPlus' Top 6 Personal Finance apps. See how we're best for tracking #networth: https://t.co/nD0lVnNkDq,PersonalCapital,2,1
Wed May 04 17:31:35 +0000 2016,727913577563095041,Ready to buy your #FirstHouse? Answer these questions to see if you're ready: https://t.co/DukURhBF6z https://t.co/WJqp0QKrSy,PersonalCapital,1,1
Tue May 03 17:02:54 +0000 2016,727543970515968000,"How to maximize your #SocialSecurity benefits under the new rules, via @PhilMoeller: https://t.co/Rq8X2Wuv8X https://t.co/3Fwb84EujF",PersonalCapital,0,2
Mon May 02 19:02:47 +0000 2016,727211751683420160,"Are you #GettingOlder? 5 signs that Millennials are growing up, via @bradrtuttle: https://t.co/aEoq9KIJrQ https://t.co/odDJQTIda7",PersonalCapital,1,1
Mon May 02 17:02:40 +0000 2016,727181525142261760,RT @jimpavia: solid column from @BillHarris_PC @PersonalCapital These threats can wreak havoc on retirement plans https://t.co/Mm8lWkhAWz,PersonalCapital,2,0
Fri Apr 29 22:31:27 +0000 2016,726177102332993536,Find out what's new with #Apple in this week's Market Digest: https://t.co/y1dVpBBNgJ https://t.co/IKg8JUcyYW,PersonalCapital,0,0
Fri Apr 29 20:58:31 +0000 2016,726153714797416448,What new #fiduciary rule will mean for #roboadvisors &amp; your investments via @tarasbernard: https://t.co/9ffqxYJ2pI https://t.co/33lpbhzmRq,PersonalCapital,2,4
Thu Apr 28 22:31:26 +0000 2016,725814711036473345,Our Retirement Readiness Survey reveals 73% of #Millennials don't know their net worth: https://t.co/fkr0JoW7k2 https://t.co/7iWikjtW9l,PersonalCapital,0,1
Thu Apr 28 12:19:50 +0000 2016,725660795015548929,RT @jimpavia: solid column from @BillHarris_PC @PersonalCapital  That 1% annual fee? Say bye to 33% of your retirement savings https://t.co\u2026,PersonalCapital,5,0
Wed Apr 27 21:31:20 +0000 2016,725437198829391872,CEO @BillHarris_PC uncovers what keeps #Millennials from achieving their financial dreams: https://t.co/qJtqaoeKIH https://t.co/DiORbw9KrZ,PersonalCapital,1,0
Wed Apr 27 16:31:30 +0000 2016,725361743321436160,CEO @BillHarris_PC unveils how hidden #fees put your #retirement savings at risk @JimPavia: https://t.co/9ZbREgvBKM https://t.co/oKc9I5X6S4,PersonalCapital,1,2
Tue Apr 26 17:02:35 +0000 2016,725007177769852928,Breaking down a reverse #mortgage and if it's right for you: https://t.co/wtPZcocsoB https://t.co/jBJqP4Ut9s,PersonalCapital,0,1
Mon Apr 25 15:46:10 +0000 2016,724625558231871490,Ready for your next #dream house? How to know when it's time to #upgrade: https://t.co/N0q774QNcv https://t.co/bMlbmWNHpz,PersonalCapital,0,0
Fri Apr 22 17:31:15 +0000 2016,723564839407247360,"Check out pro-tips for managing travel reward credit cards, via @NerdWallet: https://t.co/QAbFgB60WA https://t.co/VIvbMecFqy",PersonalCapital,0,1
Thu Apr 21 22:46:08 +0000 2016,723281694539714560,Need that extra push to #SaveUp every month? These 10 tricks will help grow your #savings: https://t.co/it0OqzqF6s https://t.co/k0giCir4qF,PersonalCapital,0,3
Thu Apr 21 18:39:24 +0000 2016,723219602415587328,"Are Millennials out of luck when it comes to retirement? New Personal Capital survey has the truth, via @Bloomberg: https://t.co/vhMgtWwYeD",PersonalCapital,0,2
Wed Apr 20 22:02:33 +0000 2016,722908339613474818,What are you doing with your tax #refund check? One expert says spend 5% &amp; save the rest: https://t.co/Pl2VTnPnSE https://t.co/gjDXuZbgME,PersonalCapital,0,0
Wed Apr 20 21:14:28 +0000 2016,722896235825274882,New Personal Capital report reveals 40% of Millennials have yet to open a #retirement savings account: https://t.co/IMeKvTeTQe,PersonalCapital,0,5
Wed Apr 20 17:24:58 +0000 2016,722838480519233536,RT @BuiltInColorado: Tips from a pro at @PersonalCapital on how to spend your tax refund: https://t.co/MH7xuf3e92 https://t.co/7IXfRljVeT,PersonalCapital,1,0
Tue Apr 19 21:02:49 +0000 2016,722530916254388224,"20 lessons you should learn from your parents' #retirement plan, via @AlainaTweddale: https://t.co/wnc19xHLIQ https://t.co/ENnHqiqnPv",PersonalCapital,0,2
Mon Apr 18 21:02:47 +0000 2016,722168522898415616,"Don't ever make these 3 big mistakes with your #socialsecurity, via @Money: https://t.co/ZATDx9R58i https://t.co/yitOKMf7by",PersonalCapital,0,0
Fri Apr 15 21:46:04 +0000 2016,721092250470522881,"Our own Kyle Ryan, Head of Advisory, explains how to spend your #taxreturn, via @jessryanco: https://t.co/TvYIedFJ4D https://t.co/UG2ESCMEop",PersonalCapital,0,0
Fri Apr 15 18:02:34 +0000 2016,721036004371476480,"New survey finds 10% more #Americans stress over their finances while at work than they did last year, via @Money: https://t.co/b4vG5N1SLk",PersonalCapital,1,1
Thu Apr 14 21:02:45 +0000 2016,720718961722064896,"#Renting in one of these 10 cities? You may want to rework your budget, via @KathrynVasel: https://t.co/PhGel5s0Ij https://t.co/9SoaHV6pPF",PersonalCapital,0,0
Wed Apr 13 18:46:34 +0000 2016,720322300503990272,It's time for solutions to decades of college #debt. @tuitionsafe founder @mobergconsult on options out there: https://t.co/xyROxINwFP,PersonalCapital,0,2
Wed Apr 13 16:02:42 +0000 2016,720281062371233792,"Getting #married? See why couples are now paying more for their big day, via @KathrynVasel: https://t.co/R9D2lEJU8C https://t.co/6bqg6guHrx",PersonalCapital,1,0
Tue Apr 12 22:46:06 +0000 2016,720020194249220096,Should you invest in a traditional #401k or Roth 401(k)? @Money breaks it down: https://t.co/8FDCfpifFs https://t.co/aYEt64LUNQ,PersonalCapital,0,2
Mon Apr 11 22:31:25 +0000 2016,719654112409681921,Haven't filed your #taxes yet? About 1 in 5 taxpayers wait until the #LastMinute: https://t.co/bVCtDqT3ci https://t.co/vuGrmXZF8W,PersonalCapital,1,2
Sat Apr 09 00:03:25 +0000 2016,718590100448227328,This week in #markets -- see what's new: https://t.co/2NGLqFg0qD https://t.co/vRGIefa273,PersonalCapital,0,0
Fri Apr 08 16:16:09 +0000 2016,718472507615891456,Want to protect your #retirement #income? How to stay clear of high tax rates: https://t.co/YgALOZ1MqE https://t.co/HuPymMWbvc,PersonalCapital,1,1
Thu Apr 07 21:35:40 +0000 2016,718190529045868544,RT @CatCAlford: How to Inspire Your Partner to Be More Money Conscious https://t.co/JrD4wZvXsm @DealsPlus   #marriage #money https://t.co/M\u2026,PersonalCapital,2,0
Thu Apr 07 21:03:16 +0000 2016,718182375339917316,"CEO @BillHarris_PC talks #Fiduciary, new rule protects #retirement savers @byHeatherLong: https://t.co/2Tz0ejGxee https://t.co/N6FVeNSahL",PersonalCapital,0,1
Wed Apr 06 22:20:59 +0000 2016,717839548948951040,"Attention #millennials! If you're a new #homebuyer, consider these old school tips: https://t.co/gVXVVHoTw8 https://t.co/hJXabhXyZn",PersonalCapital,0,1
Tue Apr 05 21:50:37 +0000 2016,717469516347781120,"Expecting a big #bonus this year but unsure how to spend it? Invest it, but stay smart, via @money: https://t.co/k9HLuJduiN",PersonalCapital,3,3
Mon Apr 04 22:46:14 +0000 2016,717121125524721665,Are you a #smallbiz owner? Manage your #cashflow with our guide to avoiding a fiasco: https://t.co/wBrmMhUrVD https://t.co/ZT1gD4OMQw,PersonalCapital,2,1
Mon Apr 04 15:31:27 +0000 2016,717011706862436352,How's your #bracket doing? See who makes your #finalfour of retirement readiness here via @dankadlec: https://t.co/KzEIiDZfMP,PersonalCapital,1,0
Mon Apr 04 15:31:27 +0000 2016,717011706862436352,How's your #bracket doing? See who makes your #finalfour of retirement readiness here via @dankadlec: https://t.co/KzEIiDZfMP,PersonalCapital,1,0
Fri Apr 01 22:02:40 +0000 2016,716022998948405248,Know yourself as an #investor? Our Kyle Ryan shows how to get #retirement ready @MCLaMagna: https://t.co/DKVWpLzWWm https://t.co/aY7GVRKCWQ,PersonalCapital,0,2
Fri Apr 01 16:03:18 +0000 2016,715932561361530880,Study finds college students today are more financially prepared than 5 years ago via @kmulhere: https://t.co/MMVum0xn9M,PersonalCapital,4,3
Thu Mar 31 22:02:33 +0000 2016,715660582922223616,Stressed about #saving enough? Why you should automate your personal #cashflow @gingerlatte: https://t.co/6bVKEDmkEO https://t.co/2uliE3ohc2,PersonalCapital,1,2
Wed Mar 30 22:46:05 +0000 2016,715309147328094208,"It's that time of year. Use these 4 tips for #springcleaning your finances, @frugalwoods: https://t.co/MOQR4j0R3V https://t.co/1pddoZlTky",PersonalCapital,1,0
Tue Mar 29 17:14:30 +0000 2016,714863313943863297,Do you spend more than the average American? How you're hurting your #retirement security: https://t.co/Bef2he08as https://t.co/sKEs56ikjh,PersonalCapital,2,4
Mon Mar 28 20:27:30 +0000 2016,714549495296499712,"Are you behind on your #retirement savings? How to catch up, via @arioshea @nerdwallet: https://t.co/lIdZjWoGTg https://t.co/MAcMb225PP",PersonalCapital,2,2
Mon Mar 28 18:32:49 +0000 2016,714520635884457984,"RT @lizweston: Today's top story: Why we're not saving enough for retirement, and how to catch up. Also in the news: Avoiding... https://t.\u2026",PersonalCapital,4,0
Fri Mar 25 16:02:38 +0000 2016,713395678597087232,Thinking of #investing abroad? A few things to consider: https://t.co/04DH771cMY https://t.co/zZ6f3KJoYB,PersonalCapital,0,2
Thu Mar 24 22:31:23 +0000 2016,713131120288616448,New research shows people within first 2 years of #retirement most at risk of overspending: https://t.co/fBH3RRbs6N https://t.co/zS4Swr9R89,PersonalCapital,0,1
Wed Mar 23 19:46:43 +0000 2016,712727293748051968,"""Walletless Wednesday"", your new best friend on the road to cutting back spending: https://t.co/rdXrjD8dMs @samsharf https://t.co/Gp8MYtMMDa",PersonalCapital,1,1
Wed Mar 23 15:02:28 +0000 2016,712655760509894656,Could you spend nothing for a whole year? These 2 pulled it off @laurashin #budgeting: https://t.co/G3nTGD2iCn https://t.co/yo1gvL4ydr,PersonalCapital,2,4
Tue Mar 22 17:02:42 +0000 2016,712323628533067777,What makes you pull out your wallet? Forbes reveals our triggers @mcgrathmag #budgeting: https://t.co/sxxNV918lG https://t.co/FDL7xPDTNa,PersonalCapital,0,1
Mon Mar 21 22:16:13 +0000 2016,712040143541108738,Trying to save up $1 million by #retirement? 3 ways to make it happen via @realdealretire: https://t.co/bKPt6jWMPj https://t.co/xRBTymOXZ4,PersonalCapital,0,0
Mon Mar 21 18:41:54 +0000 2016,711986208587386880,RT @jimpavia: key story: 5 things you don't know about your 401(k) plan https://t.co/7Jwh2bhUZK,PersonalCapital,5,0
Wed Mar 16 19:02:27 +0000 2016,710179441360510976,"New US rule could protect #retirement savers from dodgy advice, via @jillonmoney: https://t.co/NYJsFIkzlF https://t.co/QAnpPD8sTk",PersonalCapital,0,0
Tue Mar 15 16:31:19 +0000 2016,709779017834967042,The Ides of March is upon us. Find out what it could mean for your #investments: https://t.co/49q8mpTGMt https://t.co/nqkkrsP5l2,PersonalCapital,1,1
Mon Mar 14 21:31:14 +0000 2016,709492105534517248,.@Forbes features Personal Capital as a top tool for calculating your net worth for #free: https://t.co/XrSDnulQ19 https://t.co/yYg0hV6TIB,PersonalCapital,1,3
Mon Mar 14 18:02:32 +0000 2016,709439584728260608,Think you're too young to worry about insurance? Why #Millennials should think again: https://t.co/PmpCnyJ5uk https://t.co/vAPzn30nJQ,PersonalCapital,0,1
Fri Mar 11 22:31:15 +0000 2016,708420046305951744,The #market continues its climb as the S&amp;P 500 is up 1.1% this week. Get the story here: https://t.co/vCO9eqOArS https://t.co/0O4jnzR6cG,PersonalCapital,1,0
Fri Mar 11 20:20:51 +0000 2016,708387228825694209,"RT @BillHarris_PC: Our own Michelle Brownstein talks #networth and why you should know yours, today in @Forbes, @samsharf -- https://t.co/R\u2026",PersonalCapital,2,0
Thu Mar 10 22:02:23 +0000 2016,708050395633836032,Do you #spend more than the average American? Our State of Spending Report reveals the truth https://t.co/eWKkYOl2mt https://t.co/trFomRdulL,PersonalCapital,3,1
Thu Mar 10 18:16:33 +0000 2016,707993559253721088,60% of Americans say they're unprepared for a bear #market. Are spending habits to blame? https://t.co/BWYLtl4y5h https://t.co/15t4Ol5N6H,PersonalCapital,0,2
Wed Mar 09 22:31:16 +0000 2016,707695276631281664,".@mcgrathmag - the best thing you can do for your finances, part of Forbes #30DaysOfMoney: https://t.co/f7ehxhtZAs https://t.co/Y6R6DFoIoX",PersonalCapital,1,2
Wed Mar 09 00:16:05 +0000 2016,707359266500313091,"Thinking about buying new wheels? First, find out how to get the most out of your current car: https://t.co/Fxn3X0FKio",PersonalCapital,1,2
Mon Mar 07 22:02:32 +0000 2016,706963266350616576,Paying off #debt while saving for #retirement is easier than you think. Read on to see how: https://t.co/iRm0eVVrbB https://t.co/ecoi72szhm,PersonalCapital,0,2
Mon Mar 07 19:31:14 +0000 2016,706925193021624320,Losing #money and don't know why? Check out these 40 ways you're wasting your paycheck: https://t.co/Ne7DLxgDoZ https://t.co/T62rawR3vI,PersonalCapital,1,0
Fri Mar 04 20:02:52 +0000 2016,705845991400812544,CEO Bill Harris talks Personal Capital's latest #milestone - $2 billion under management: https://t.co/jdihyIGe6z https://t.co/VOUmIkMkcL,PersonalCapital,2,3
Thu Mar 03 17:51:56 +0000 2016,705450650990039040,Excited to announce we hit $2 Billion in AUM! A warm thanks to our valued customers &amp; staff: https://t.co/nmWLsmQBUW https://t.co/bghuxyVSMU,PersonalCapital,2,2
Thu Mar 03 17:36:44 +0000 2016,705446825369571328,RT @BillHarris_PC: It's a great day at @PersonalCapital! Proud to announce that we now hold $2 Billion in AUM: https://t.co/ttHnctfalx http\u2026,PersonalCapital,4,0
Thu Mar 03 00:37:36 +0000 2016,705190354295746560,#Tax day is approaching! Know these 10 most overlooked tax deductions to save big: https://t.co/sDhSvcjlIk https://t.co/OvnOgaFj91,PersonalCapital,0,4
Wed Mar 02 22:02:39 +0000 2016,705151357209055233,".@Forbes features Personal Capital among best apps to track #spending, via @samsharf: https://t.co/v8A5fwgnHk https://t.co/BlsZHoSIF7",PersonalCapital,2,4
Tue Mar 01 21:31:20 +0000 2016,704781091140284416,A Nobel prize winner reveals your most important #financial consideration: https://t.co/cdn3yybUF8 https://t.co/DomSFzxzhX,PersonalCapital,2,4
Fri Feb 26 23:53:24 +0000 2016,703367288141934592,US #stocks gained for the week. Find out what else is new in the #markets: https://t.co/8TNEtDlG1a https://t.co/DQQvBh4rVe,PersonalCapital,0,1
Fri Feb 26 22:03:01 +0000 2016,703339512370319360,Less than half of U.S. households are saving enough for #retirement. See how you compare: https://t.co/QbTSEsae9b https://t.co/Jpf8aAKI4p,PersonalCapital,1,4
Thu Feb 25 22:02:44 +0000 2016,702977053599993856,"First time investor? Take a tip from Nobel prize winner Harry Markowitz, via @LibbyKane: https://t.co/LtJixearzc https://t.co/njhpw9EPWu",PersonalCapital,2,4
Thu Feb 25 20:15:17 +0000 2016,702950012330741760,"Personal Capital Academic Advisory Board member on what to consider if you're planning to #retire, via @LibbyKane: https://t.co/JOuRUduEy2",PersonalCapital,0,0
Wed Feb 24 23:21:55 +0000 2016,702634591278886912,"RT @Experian_US: Listen to ""What apps do you use to automate finances? Our #creditchat fam suggested @Mint &amp; @PersonalCapital"" https://t.co\u2026",PersonalCapital,3,0
Wed Feb 24 23:02:24 +0000 2016,702629679765696513,Is #organic really worth the price tag? Find out: https://t.co/3RLAV72nXK https://t.co/xgut3rIPiz,PersonalCapital,0,1
Wed Feb 24 18:42:43 +0000 2016,702564329799811073,"RT @businessinsider: A Nobel prize winner shares the best thing beginning investors can do, via @PersonalCapital https://t.co/lr33SfS5tI ht\u2026",PersonalCapital,15,0
Tue Feb 23 20:31:14 +0000 2016,702229248631635968,The key to lifelong financial security? @LibbyKane unlocks a Nobel prize winner's secret: https://t.co/bL5ypmXTDb https://t.co/IAfOQM2Gzt,PersonalCapital,0,3
Tue Feb 23 00:31:21 +0000 2016,701927289911508993,Budget and save! And make it easier with these 3 unconventional #budgeting tips: https://t.co/pqBTDMqeOD https://t.co/pQRZLFY3gW,PersonalCapital,0,6
Mon Feb 22 22:31:09 +0000 2016,701897039072759808,"A Nobel prize winner shows you how to teach your kids about money, via @LibbyKane https://t.co/0xwody4QsM https://t.co/UbmNcIXGt8",PersonalCapital,0,3
Mon Feb 22 19:05:38 +0000 2016,701845319147921408,Congrats to Hawaii trip winner Alex Francis Hock! Stay tuned for other chances to win. https://t.co/22TZg1Shfl https://t.co/6IzxEGZAFx,PersonalCapital,1,1
Fri Feb 19 23:20:49 +0000 2016,700822374585733122,"RT @jumpcapital: Did you catch this, @kanyewest? Advice from our friends @PersonalCapital  https://t.co/ubIsspjyCj",PersonalCapital,5,0
Fri Feb 19 23:10:44 +0000 2016,700819836167806976,This week in markets - #stocks post best week since November. More updates in today's blog: https://t.co/dOdzTDiJT6 https://t.co/Y6GJqbghwL,PersonalCapital,1,2
Fri Feb 19 21:46:01 +0000 2016,700798515992080384,\u201cDigital #Wealth Advisory is about empowering the consumer\u201d -- more from our COO Jay Shah on @Breakingbanks1\n https://t.co/X19XPhTO98,PersonalCapital,1,1
Thu Feb 18 23:32:35 +0000 2016,700462947877810177,RT @BillHarris_PC: My tips for #KanyeWest and any American with debt. Hopefully yours isn't $53 million! Via @TheStreet: https://t.co/Dupb2\u2026,PersonalCapital,2,0
Thu Feb 18 23:31:18 +0000 2016,700462623339388929,Paying for #college is no easy doing. Answers to all of your education #questions here: https://t.co/PMxHUpd4Di https://t.co/qKJmgSzjBf,PersonalCapital,1,1
Thu Feb 18 23:14:18 +0000 2016,700458345690329089,RT @Breakingbanks1: Great show! Thank you to all the guests @PersonalCapital @cxofficer @TobiasRush @VALUTO_com and @ericmattson #fintech #\u2026,PersonalCapital,5,0
